"dteday","season","yr","weekday","hr","rider_type","riders","price","cogs","revenue","profit","iso_weekday","season_calendar"
"2021-08-11",3,0,4,20,"registered",232,"3.99","1.24","925.68","638.00",3,"3"
"2021-08-11",3,0,4,21,"registered",171,"3.99","1.24","682.29","470.25",3,"3"
"2021-08-11",3,0,4,22,"registered",123,"3.99","1.24","490.77","338.25",3,"3"
"2021-08-11",3,0,4,23,"registered",105,"3.99","1.24","418.95","288.75",3,"3"
"2021-08-12",3,0,5,0,"registered",53,"3.99","1.24","211.47","145.75",4,"3"
"2021-08-12",3,0,5,1,"registered",19,"3.99","1.24","75.81","52.25",4,"3"
"2021-08-12",3,0,5,2,"registered",15,"3.99","1.24","59.85","41.25",4,"3"
"2021-08-12",3,0,5,3,"registered",9,"3.99","1.24","35.91","24.75",4,"3"
"2021-08-12",3,0,5,4,"registered",5,"3.99","1.24","19.95","13.75",4,"3"
"2021-08-12",3,0,5,5,"registered",24,"3.99","1.24","95.76","66.00",4,"3"
"2021-08-12",3,0,5,6,"registered",73,"3.99","1.24","291.27","200.75",4,"3"
"2021-08-12",3,0,5,7,"registered",247,"3.99","1.24","985.53","679.25",4,"3"
"2021-08-12",3,0,5,8,"registered",397,"3.99","1.24","1584.03","1091.75",4,"3"
"2021-08-12",3,0,5,9,"registered",178,"3.99","1.24","710.22","489.50",4,"3"
"2021-08-12",3,0,5,10,"registered",86,"3.99","1.24","343.14","236.50",4,"3"
"2021-08-12",3,0,5,11,"registered",108,"3.99","1.24","430.92","297.00",4,"3"
"2021-08-12",3,0,5,12,"registered",167,"3.99","1.24","666.33","459.25",4,"3"
"2021-08-12",3,0,5,13,"registered",179,"3.99","1.24","714.21","492.25",4,"3"
"2021-08-12",3,0,5,14,"registered",135,"3.99","1.24","538.65","371.25",4,"3"
"2021-08-12",3,0,5,15,"registered",190,"3.99","1.24","758.10","522.50",4,"3"
"2021-08-12",3,0,5,16,"registered",266,"3.99","1.24","1061.34","731.50",4,"3"
"2021-08-12",3,0,5,17,"registered",423,"3.99","1.24","1687.77","1163.25",4,"3"
"2021-08-12",3,0,5,18,"registered",376,"3.99","1.24","1500.24","1034.00",4,"3"
"2021-08-12",3,0,5,19,"registered",284,"3.99","1.24","1133.16","781.00",4,"3"
"2021-08-12",3,0,5,20,"registered",210,"3.99","1.24","837.90","577.50",4,"3"
"2021-08-12",3,0,5,21,"registered",153,"3.99","1.24","610.47","420.75",4,"3"
"2021-08-12",3,0,5,22,"registered",157,"3.99","1.24","626.43","431.75",4,"3"
"2021-08-12",3,0,5,23,"registered",100,"3.99","1.24","399.00","275.00",4,"3"
"2021-08-13",3,0,6,0,"registered",69,"3.99","1.24","275.31","189.75",5,"3"
"2021-08-13",3,0,6,1,"registered",64,"3.99","1.24","255.36","176.00",5,"3"
"2021-08-13",3,0,6,2,"registered",58,"3.99","1.24","231.42","159.50",5,"3"
"2021-08-13",3,0,6,3,"registered",18,"3.99","1.24","71.82","49.50",5,"3"
"2021-08-13",3,0,6,4,"registered",5,"3.99","1.24","19.95","13.75",5,"3"
"2021-08-13",3,0,6,5,"registered",15,"3.99","1.24","59.85","41.25",5,"3"
"2021-08-13",3,0,6,6,"registered",19,"3.99","1.24","75.81","52.25",5,"3"
"2021-08-13",3,0,6,7,"registered",34,"3.99","1.24","135.66","93.50",5,"3"
"2021-08-13",3,0,6,8,"registered",90,"3.99","1.24","359.10","247.50",5,"3"
"2021-08-13",3,0,6,9,"registered",138,"3.99","1.24","550.62","379.50",5,"3"
"2021-08-13",3,0,6,10,"registered",163,"3.99","1.24","650.37","448.25",5,"3"
"2021-08-13",3,0,6,11,"registered",192,"3.99","1.24","766.08","528.00",5,"3"
"2021-08-13",3,0,6,12,"registered",246,"3.99","1.24","981.54","676.50",5,"3"
"2021-08-13",3,0,6,13,"registered",92,"3.99","1.24","367.08","253.00",5,"3"
"2021-08-13",3,0,6,14,"registered",146,"3.99","1.24","582.54","401.50",5,"3"
"2021-08-13",3,0,6,15,"registered",208,"3.99","1.24","829.92","572.00",5,"3"
"2021-08-13",3,0,6,16,"registered",133,"3.99","1.24","530.67","365.75",5,"3"
"2021-08-13",3,0,6,17,"registered",172,"3.99","1.24","686.28","473.00",5,"3"
"2021-08-13",3,0,6,18,"registered",169,"3.99","1.24","674.31","464.75",5,"3"
"2021-08-13",3,0,6,19,"registered",170,"3.99","1.24","678.30","467.50",5,"3"
"2021-08-13",3,0,6,20,"registered",105,"3.99","1.24","418.95","288.75",5,"3"
"2021-08-13",3,0,6,21,"registered",127,"3.99","1.24","506.73","349.25",5,"3"
"2021-08-13",3,0,6,22,"registered",118,"3.99","1.24","470.82","324.50",5,"3"
"2021-08-13",3,0,6,23,"registered",95,"3.99","1.24","379.05","261.25",5,"3"
"2021-08-14",3,0,0,0,"registered",71,"3.99","1.24","283.29","195.25",6,"3"
"2021-08-14",3,0,0,1,"registered",57,"3.99","1.24","227.43","156.75",6,"3"
"2021-08-14",3,0,0,2,"registered",49,"3.99","1.24","195.51","134.75",6,"3"
"2021-08-14",3,0,0,3,"registered",22,"3.99","1.24","87.78","60.50",6,"3"
"2021-08-14",3,0,0,4,"registered",2,"3.99","1.24","7.98","5.50",6,"3"
"2021-08-14",3,0,0,5,"registered",9,"3.99","1.24","35.91","24.75",6,"3"
"2021-08-14",3,0,0,6,"registered",4,"3.99","1.24","15.96","11.00",6,"3"
"2021-08-14",3,0,0,7,"registered",20,"3.99","1.24","79.80","55.00",6,"3"
"2021-08-14",3,0,0,8,"registered",21,"3.99","1.24","83.79","57.75",6,"3"
"2021-08-14",3,0,0,9,"registered",76,"3.99","1.24","303.24","209.00",6,"3"
"2021-08-14",3,0,0,10,"registered",116,"3.99","1.24","462.84","319.00",6,"3"
"2021-08-14",3,0,0,11,"registered",117,"3.99","1.24","466.83","321.75",6,"3"
"2021-08-14",3,0,0,12,"registered",183,"3.99","1.24","730.17","503.25",6,"3"
"2021-08-14",3,0,0,13,"registered",233,"3.99","1.24","929.67","640.75",6,"3"
"2021-08-14",3,0,0,14,"registered",244,"3.99","1.24","973.56","671.00",6,"3"
"2021-08-14",3,0,0,15,"registered",203,"3.99","1.24","809.97","558.25",6,"3"
"2021-08-14",3,0,0,16,"registered",176,"3.99","1.24","702.24","484.00",6,"3"
"2021-08-14",3,0,0,17,"registered",196,"3.99","1.24","782.04","539.00",6,"3"
"2021-08-14",3,0,0,18,"registered",222,"3.99","1.24","885.78","610.50",6,"3"
"2021-08-14",3,0,0,19,"registered",184,"3.99","1.24","734.16","506.00",6,"3"
"2021-08-14",3,0,0,20,"registered",126,"3.99","1.24","502.74","346.50",6,"3"
"2021-08-14",3,0,0,21,"registered",104,"3.99","1.24","414.96","286.00",6,"3"
"2021-08-14",3,0,0,22,"registered",25,"3.99","1.24","99.75","68.75",6,"3"
"2021-08-14",3,0,0,23,"registered",22,"3.99","1.24","87.78","60.50",6,"3"
"2021-08-15",3,0,1,0,"registered",18,"3.99","1.24","71.82","49.50",7,"3"
"2021-08-15",3,0,1,1,"registered",9,"3.99","1.24","35.91","24.75",7,"3"
"2021-08-15",3,0,1,2,"registered",3,"3.99","1.24","11.97","8.25",7,"3"
"2021-08-15",3,0,1,3,"registered",6,"3.99","1.24","23.94","16.50",7,"3"
"2021-08-15",3,0,1,4,"registered",4,"3.99","1.24","15.96","11.00",7,"3"
"2021-08-15",3,0,1,5,"registered",14,"3.99","1.24","55.86","38.50",7,"3"
"2021-08-15",3,0,1,6,"registered",87,"3.99","1.24","347.13","239.25",7,"3"
"2021-08-15",3,0,1,7,"registered",248,"3.99","1.24","989.52","682.00",7,"3"
"2021-08-15",3,0,1,8,"registered",326,"3.99","1.24","1300.74","896.50",7,"3"
"2021-08-15",3,0,1,9,"registered",170,"3.99","1.24","678.30","467.50",7,"3"
"2021-08-15",3,0,1,10,"registered",87,"3.99","1.24","347.13","239.25",7,"3"
"2021-08-15",3,0,1,11,"registered",112,"3.99","1.24","446.88","308.00",7,"3"
"2021-08-15",3,0,1,12,"registered",116,"3.99","1.24","462.84","319.00",7,"3"
"2021-08-15",3,0,1,13,"registered",140,"3.99","1.24","558.60","385.00",7,"3"
"2021-08-15",3,0,1,14,"registered",95,"3.99","1.24","379.05","261.25",7,"3"
"2021-08-15",3,0,1,15,"registered",133,"3.99","1.24","530.67","365.75",7,"3"
"2021-08-15",3,0,1,16,"registered",225,"3.99","1.24","897.75","618.75",7,"3"
"2021-08-15",3,0,1,17,"registered",471,"3.99","1.24","1879.29","1295.25",7,"3"
"2021-08-15",3,0,1,18,"registered",413,"3.99","1.24","1647.87","1135.75",7,"3"
"2021-08-15",3,0,1,19,"registered",343,"3.99","1.24","1368.57","943.25",7,"3"
"2021-08-15",3,0,1,20,"registered",240,"3.99","1.24","957.60","660.00",7,"3"
"2021-08-15",3,0,1,21,"registered",150,"3.99","1.24","598.50","412.50",7,"3"
"2021-08-15",3,0,1,22,"registered",76,"3.99","1.24","303.24","209.00",7,"3"
"2021-08-15",3,0,1,23,"registered",77,"3.99","1.24","307.23","211.75",7,"3"
"2021-08-16",3,0,2,0,"registered",23,"3.99","1.24","91.77","63.25",1,"3"
"2021-08-16",3,0,2,1,"registered",12,"3.99","1.24","47.88","33.00",1,"3"
"2021-08-16",3,0,2,2,"registered",3,"3.99","1.24","11.97","8.25",1,"3"
"2021-08-16",3,0,2,3,"registered",5,"3.99","1.24","19.95","13.75",1,"3"
"2021-08-16",3,0,2,4,"registered",5,"3.99","1.24","19.95","13.75",1,"3"
"2021-08-16",3,0,2,5,"registered",29,"3.99","1.24","115.71","79.75",1,"3"
"2021-08-16",3,0,2,6,"registered",115,"3.99","1.24","458.85","316.25",1,"3"
"2021-08-16",3,0,2,7,"registered",328,"3.99","1.24","1308.72","902.00",1,"3"
"2021-08-16",3,0,2,8,"registered",417,"3.99","1.24","1663.83","1146.75",1,"3"
"2021-08-16",3,0,2,9,"registered",171,"3.99","1.24","682.29","470.25",1,"3"
"2021-08-16",3,0,2,10,"registered",83,"3.99","1.24","331.17","228.25",1,"3"
"2021-08-16",3,0,2,11,"registered",110,"3.99","1.24","438.90","302.50",1,"3"
"2021-08-16",3,0,2,12,"registered",120,"3.99","1.24","478.80","330.00",1,"3"
"2021-08-16",3,0,2,13,"registered",147,"3.99","1.24","586.53","404.25",1,"3"
"2021-08-16",3,0,2,14,"registered",117,"3.99","1.24","466.83","321.75",1,"3"
"2021-08-16",3,0,2,15,"registered",123,"3.99","1.24","490.77","338.25",1,"3"
"2021-08-16",3,0,2,16,"registered",248,"3.99","1.24","989.52","682.00",1,"3"
"2021-08-16",3,0,2,17,"registered",525,"3.99","1.24","2094.75","1443.75",1,"3"
"2021-08-16",3,0,2,18,"registered",516,"3.99","1.24","2058.84","1419.00",1,"3"
"2021-08-16",3,0,2,19,"registered",320,"3.99","1.24","1276.80","880.00",1,"3"
"2021-08-16",3,0,2,20,"registered",232,"3.99","1.24","925.68","638.00",1,"3"
"2021-08-16",3,0,2,21,"registered",177,"3.99","1.24","706.23","486.75",1,"3"
"2021-08-16",3,0,2,22,"registered",121,"3.99","1.24","482.79","332.75",1,"3"
"2021-08-16",3,0,2,23,"registered",57,"3.99","1.24","227.43","156.75",1,"3"
"2021-08-17",3,0,3,0,"registered",16,"3.99","1.24","63.84","44.00",2,"3"
"2021-08-17",3,0,3,1,"registered",12,"3.99","1.24","47.88","33.00",2,"3"
"2021-08-17",3,0,3,2,"registered",6,"3.99","1.24","23.94","16.50",2,"3"
"2021-08-17",3,0,3,3,"registered",4,"3.99","1.24","15.96","11.00",2,"3"
"2021-08-17",3,0,3,4,"registered",5,"3.99","1.24","19.95","13.75",2,"3"
"2021-08-17",3,0,3,5,"registered",28,"3.99","1.24","111.72","77.00",2,"3"
"2021-08-17",3,0,3,6,"registered",101,"3.99","1.24","402.99","277.75",2,"3"
"2021-08-17",3,0,3,7,"registered",296,"3.99","1.24","1181.04","814.00",2,"3"
"2021-08-17",3,0,3,8,"registered",452,"3.99","1.24","1803.48","1243.00",2,"3"
"2021-08-17",3,0,3,9,"registered",178,"3.99","1.24","710.22","489.50",2,"3"
"2021-08-17",3,0,3,10,"registered",91,"3.99","1.24","363.09","250.25",2,"3"
"2021-08-17",3,0,3,11,"registered",108,"3.99","1.24","430.92","297.00",2,"3"
"2021-08-17",3,0,3,12,"registered",163,"3.99","1.24","650.37","448.25",2,"3"
"2021-08-17",3,0,3,13,"registered",138,"3.99","1.24","550.62","379.50",2,"3"
"2021-08-17",3,0,3,14,"registered",138,"3.99","1.24","550.62","379.50",2,"3"
"2021-08-17",3,0,3,15,"registered",117,"3.99","1.24","466.83","321.75",2,"3"
"2021-08-17",3,0,3,16,"registered",238,"3.99","1.24","949.62","654.50",2,"3"
"2021-08-17",3,0,3,17,"registered",506,"3.99","1.24","2018.94","1391.50",2,"3"
"2021-08-17",3,0,3,18,"registered",470,"3.99","1.24","1875.30","1292.50",2,"3"
"2021-08-17",3,0,3,19,"registered",297,"3.99","1.24","1185.03","816.75",2,"3"
"2021-08-17",3,0,3,20,"registered",243,"3.99","1.24","969.57","668.25",2,"3"
"2021-08-17",3,0,3,21,"registered",192,"3.99","1.24","766.08","528.00",2,"3"
"2021-08-17",3,0,3,22,"registered",142,"3.99","1.24","566.58","390.50",2,"3"
"2021-08-17",3,0,3,23,"registered",85,"3.99","1.24","339.15","233.75",2,"3"
"2021-08-18",3,0,4,0,"registered",38,"3.99","1.24","151.62","104.50",3,"3"
"2021-08-18",3,0,4,1,"registered",11,"3.99","1.24","43.89","30.25",3,"3"
"2021-08-18",3,0,4,2,"registered",4,"3.99","1.24","15.96","11.00",3,"3"
"2021-08-18",3,0,4,3,"registered",6,"3.99","1.24","23.94","16.50",3,"3"
"2021-08-18",3,0,4,4,"registered",9,"3.99","1.24","35.91","24.75",3,"3"
"2021-08-18",3,0,4,5,"registered",27,"3.99","1.24","107.73","74.25",3,"3"
"2021-08-18",3,0,4,6,"registered",97,"3.99","1.24","387.03","266.75",3,"3"
"2021-08-18",3,0,4,7,"registered",289,"3.99","1.24","1153.11","794.75",3,"3"
"2021-08-18",3,0,4,8,"registered",393,"3.99","1.24","1568.07","1080.75",3,"3"
"2021-08-18",3,0,4,9,"registered",186,"3.99","1.24","742.14","511.50",3,"3"
"2021-08-18",3,0,4,10,"registered",92,"3.99","1.24","367.08","253.00",3,"3"
"2021-08-18",3,0,4,11,"registered",97,"3.99","1.24","387.03","266.75",3,"3"
"2021-08-18",3,0,4,12,"registered",139,"3.99","1.24","554.61","382.25",3,"3"
"2021-08-18",3,0,4,13,"registered",154,"3.99","1.24","614.46","423.50",3,"3"
"2021-08-18",3,0,4,14,"registered",115,"3.99","1.24","458.85","316.25",3,"3"
"2021-08-18",3,0,4,15,"registered",118,"3.99","1.24","470.82","324.50",3,"3"
"2021-08-18",3,0,4,16,"registered",196,"3.99","1.24","782.04","539.00",3,"3"
"2021-08-18",3,0,4,17,"registered",365,"3.99","1.24","1456.35","1003.75",3,"3"
"2021-08-18",3,0,4,18,"registered",226,"3.99","1.24","901.74","621.50",3,"3"
"2021-08-18",3,0,4,19,"registered",115,"3.99","1.24","458.85","316.25",3,"3"
"2021-08-18",3,0,4,20,"registered",141,"3.99","1.24","562.59","387.75",3,"3"
"2021-08-18",3,0,4,21,"registered",137,"3.99","1.24","546.63","376.75",3,"3"
"2021-08-18",3,0,4,22,"registered",117,"3.99","1.24","466.83","321.75",3,"3"
"2021-08-18",3,0,4,23,"registered",94,"3.99","1.24","375.06","258.50",3,"3"
"2021-08-19",3,0,5,0,"registered",53,"3.99","1.24","211.47","145.75",4,"3"
"2021-08-19",3,0,5,1,"registered",19,"3.99","1.24","75.81","52.25",4,"3"
"2021-08-19",3,0,5,2,"registered",8,"3.99","1.24","31.92","22.00",4,"3"
"2021-08-19",3,0,5,3,"registered",1,"3.99","1.24","3.99","2.75",4,"3"
"2021-08-19",3,0,5,4,"registered",7,"3.99","1.24","27.93","19.25",4,"3"
"2021-08-19",3,0,5,5,"registered",16,"3.99","1.24","63.84","44.00",4,"3"
"2021-08-19",3,0,5,6,"registered",91,"3.99","1.24","363.09","250.25",4,"3"
"2021-08-19",3,0,5,7,"registered",251,"3.99","1.24","1001.49","690.25",4,"3"
"2021-08-19",3,0,5,8,"registered",368,"3.99","1.24","1468.32","1012.00",4,"3"
"2021-08-19",3,0,5,9,"registered",187,"3.99","1.24","746.13","514.25",4,"3"
"2021-08-19",3,0,5,10,"registered",108,"3.99","1.24","430.92","297.00",4,"3"
"2021-08-19",3,0,5,11,"registered",120,"3.99","1.24","478.80","330.00",4,"3"
"2021-08-19",3,0,5,12,"registered",168,"3.99","1.24","670.32","462.00",4,"3"
"2021-08-19",3,0,5,13,"registered",169,"3.99","1.24","674.31","464.75",4,"3"
"2021-08-19",3,0,5,14,"registered",142,"3.99","1.24","566.58","390.50",4,"3"
"2021-08-19",3,0,5,15,"registered",156,"3.99","1.24","622.44","429.00",4,"3"
"2021-08-19",3,0,5,16,"registered",261,"3.99","1.24","1041.39","717.75",4,"3"
"2021-08-19",3,0,5,17,"registered",442,"3.99","1.24","1763.58","1215.50",4,"3"
"2021-08-19",3,0,5,18,"registered",337,"3.99","1.24","1344.63","926.75",4,"3"
"2021-08-19",3,0,5,19,"registered",132,"3.99","1.24","526.68","363.00",4,"3"
"2021-08-19",3,0,5,20,"registered",46,"3.99","1.24","183.54","126.50",4,"3"
"2021-08-19",3,0,5,21,"registered",89,"3.99","1.24","355.11","244.75",4,"3"
"2021-08-19",3,0,5,22,"registered",97,"3.99","1.24","387.03","266.75",4,"3"
"2021-08-19",3,0,5,23,"registered",88,"3.99","1.24","351.12","242.00",4,"3"
"2021-08-20",3,0,6,0,"registered",107,"3.99","1.24","426.93","294.25",5,"3"
"2021-08-20",3,0,6,1,"registered",35,"3.99","1.24","139.65","96.25",5,"3"
"2021-08-20",3,0,6,2,"registered",59,"3.99","1.24","235.41","162.25",5,"3"
"2021-08-20",3,0,6,3,"registered",42,"3.99","1.24","167.58","115.50",5,"3"
"2021-08-20",3,0,6,4,"registered",6,"3.99","1.24","23.94","16.50",5,"3"
"2021-08-20",3,0,6,5,"registered",8,"3.99","1.24","31.92","22.00",5,"3"
"2021-08-20",3,0,6,6,"registered",18,"3.99","1.24","71.82","49.50",5,"3"
"2021-08-20",3,0,6,7,"registered",36,"3.99","1.24","143.64","99.00",5,"3"
"2021-08-20",3,0,6,8,"registered",106,"3.99","1.24","422.94","291.50",5,"3"
"2021-08-20",3,0,6,9,"registered",139,"3.99","1.24","554.61","382.25",5,"3"
"2021-08-20",3,0,6,10,"registered",192,"3.99","1.24","766.08","528.00",5,"3"
"2021-08-20",3,0,6,11,"registered",223,"3.99","1.24","889.77","613.25",5,"3"
"2021-08-20",3,0,6,12,"registered",253,"3.99","1.24","1009.47","695.75",5,"3"
"2021-08-20",3,0,6,13,"registered",220,"3.99","1.24","877.80","605.00",5,"3"
"2021-08-20",3,0,6,14,"registered",228,"3.99","1.24","909.72","627.00",5,"3"
"2021-08-20",3,0,6,15,"registered",215,"3.99","1.24","857.85","591.25",5,"3"
"2021-08-20",3,0,6,16,"registered",222,"3.99","1.24","885.78","610.50",5,"3"
"2021-08-20",3,0,6,17,"registered",203,"3.99","1.24","809.97","558.25",5,"3"
"2021-08-20",3,0,6,18,"registered",225,"3.99","1.24","897.75","618.75",5,"3"
"2021-08-20",3,0,6,19,"registered",182,"3.99","1.24","726.18","500.50",5,"3"
"2021-08-20",3,0,6,20,"registered",170,"3.99","1.24","678.30","467.50",5,"3"
"2021-08-20",3,0,6,21,"registered",144,"3.99","1.24","574.56","396.00",5,"3"
"2021-08-20",3,0,6,22,"registered",146,"3.99","1.24","582.54","401.50",5,"3"
"2021-08-20",3,0,6,23,"registered",98,"3.99","1.24","391.02","269.50",5,"3"
"2021-08-21",3,0,0,0,"registered",68,"3.99","1.24","271.32","187.00",6,"3"
"2021-08-21",3,0,0,1,"registered",69,"3.99","1.24","275.31","189.75",6,"3"
"2021-08-21",3,0,0,2,"registered",51,"3.99","1.24","203.49","140.25",6,"3"
"2021-08-21",3,0,0,3,"registered",26,"3.99","1.24","103.74","71.50",6,"3"
"2021-08-21",3,0,0,4,"registered",5,"3.99","1.24","19.95","13.75",6,"3"
"2021-08-21",3,0,0,5,"registered",8,"3.99","1.24","31.92","22.00",6,"3"
"2021-08-21",3,0,0,6,"registered",10,"3.99","1.24","39.90","27.50",6,"3"
"2021-08-21",3,0,0,7,"registered",19,"3.99","1.24","75.81","52.25",6,"3"
"2021-08-21",3,0,0,8,"registered",62,"3.99","1.24","247.38","170.50",6,"3"
"2021-08-21",3,0,0,9,"registered",151,"3.99","1.24","602.49","415.25",6,"3"
"2021-08-21",3,0,0,10,"registered",177,"3.99","1.24","706.23","486.75",6,"3"
"2021-08-21",3,0,0,11,"registered",181,"3.99","1.24","722.19","497.75",6,"3"
"2021-08-21",3,0,0,12,"registered",239,"3.99","1.24","953.61","657.25",6,"3"
"2021-08-21",3,0,0,13,"registered",216,"3.99","1.24","861.84","594.00",6,"3"
"2021-08-21",3,0,0,14,"registered",157,"3.99","1.24","626.43","431.75",6,"3"
"2021-08-21",3,0,0,15,"registered",51,"3.99","1.24","203.49","140.25",6,"3"
"2021-08-21",3,0,0,16,"registered",161,"3.99","1.24","642.39","442.75",6,"3"
"2021-08-21",3,0,0,17,"registered",179,"3.99","1.24","714.21","492.25",6,"3"
"2021-08-21",3,0,0,18,"registered",215,"3.99","1.24","857.85","591.25",6,"3"
"2021-08-21",3,0,0,19,"registered",201,"3.99","1.24","801.99","552.75",6,"3"
"2021-08-21",3,0,0,20,"registered",140,"3.99","1.24","558.60","385.00",6,"3"
"2021-08-21",3,0,0,21,"registered",93,"3.99","1.24","371.07","255.75",6,"3"
"2021-08-21",3,0,0,22,"registered",97,"3.99","1.24","387.03","266.75",6,"3"
"2021-08-21",3,0,0,23,"registered",48,"3.99","1.24","191.52","132.00",6,"3"
"2021-08-22",3,0,1,0,"registered",22,"3.99","1.24","87.78","60.50",7,"3"
"2021-08-22",3,0,1,1,"registered",13,"3.99","1.24","51.87","35.75",7,"3"
"2021-08-22",3,0,1,2,"registered",6,"3.99","1.24","23.94","16.50",7,"3"
"2021-08-22",3,0,1,3,"registered",5,"3.99","1.24","19.95","13.75",7,"3"
"2021-08-22",3,0,1,4,"registered",10,"3.99","1.24","39.90","27.50",7,"3"
"2021-08-22",3,0,1,5,"registered",23,"3.99","1.24","91.77","63.25",7,"3"
"2021-08-22",3,0,1,6,"registered",106,"3.99","1.24","422.94","291.50",7,"3"
"2021-08-22",3,0,1,7,"registered",270,"3.99","1.24","1077.30","742.50",7,"3"
"2021-08-22",3,0,1,8,"registered",331,"3.99","1.24","1320.69","910.25",7,"3"
"2021-08-22",3,0,1,9,"registered",151,"3.99","1.24","602.49","415.25",7,"3"
"2021-08-22",3,0,1,10,"registered",85,"3.99","1.24","339.15","233.75",7,"3"
"2021-08-22",3,0,1,11,"registered",85,"3.99","1.24","339.15","233.75",7,"3"
"2021-08-22",3,0,1,12,"registered",153,"3.99","1.24","610.47","420.75",7,"3"
"2021-08-22",3,0,1,13,"registered",158,"3.99","1.24","630.42","434.50",7,"3"
"2021-08-22",3,0,1,14,"registered",137,"3.99","1.24","546.63","376.75",7,"3"
"2021-08-22",3,0,1,15,"registered",127,"3.99","1.24","506.73","349.25",7,"3"
"2021-08-22",3,0,1,16,"registered",254,"3.99","1.24","1013.46","698.50",7,"3"
"2021-08-22",3,0,1,17,"registered",509,"3.99","1.24","2030.91","1399.75",7,"3"
"2021-08-22",3,0,1,18,"registered",537,"3.99","1.24","2142.63","1476.75",7,"3"
"2021-08-22",3,0,1,19,"registered",350,"3.99","1.24","1396.50","962.50",7,"3"
"2021-08-22",3,0,1,20,"registered",247,"3.99","1.24","985.53","679.25",7,"3"
"2021-08-22",3,0,1,21,"registered",180,"3.99","1.24","718.20","495.00",7,"3"
"2021-08-22",3,0,1,22,"registered",121,"3.99","1.24","482.79","332.75",7,"3"
"2021-08-22",3,0,1,23,"registered",45,"3.99","1.24","179.55","123.75",7,"3"
"2021-08-23",3,0,2,0,"registered",22,"3.99","1.24","87.78","60.50",1,"3"
"2021-08-23",3,0,2,1,"registered",13,"3.99","1.24","51.87","35.75",1,"3"
"2021-08-23",3,0,2,2,"registered",4,"3.99","1.24","15.96","11.00",1,"3"
"2021-08-23",3,0,2,3,"registered",4,"3.99","1.24","15.96","11.00",1,"3"
"2021-08-23",3,0,2,4,"registered",5,"3.99","1.24","19.95","13.75",1,"3"
"2021-08-23",3,0,2,5,"registered",35,"3.99","1.24","139.65","96.25",1,"3"
"2021-08-23",3,0,2,6,"registered",111,"3.99","1.24","442.89","305.25",1,"3"
"2021-08-23",3,0,2,7,"registered",333,"3.99","1.24","1328.67","915.75",1,"3"
"2021-08-23",3,0,2,8,"registered",461,"3.99","1.24","1839.39","1267.75",1,"3"
"2021-08-23",3,0,2,9,"registered",191,"3.99","1.24","762.09","525.25",1,"3"
"2021-08-23",3,0,2,10,"registered",92,"3.99","1.24","367.08","253.00",1,"3"
